company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,scheduled_departure_datetime_local,scheduled_arrival_datetime_local,actual_departure_datetime_local,actual_arrival_datetime_local,total_seats,fleet_type,carrier,scheduled_ground_time_minutes,actual_ground_time_minutes,minimum_turn_minutes,delay_minutes,ground_time_ratio,is_tight_ground,total_passengers,total_lap_children,total_child_passengers,total_stroller_users,total_basic_economy_pax,total_ssr_count,unique_pnr_count,child_passenger_ratio,basic_economy_ratio,ssr_per_passenger,stroller_ratio,avg_pax_per_pnr,total_bags,num_hot_transfer_bags,num_transfer_bags,load_factor,bags_per_passenger,hot_transfer_ratio
UA,2059,2025-08-11,ORD,PDX,2025-08-11 19:55:00+00:00,2025-08-11T22:29:00Z,2025-08-11 20:06:00+00:00,2025-08-11T22:21:00Z,179,B737-MAX9,Mainline,73,62,56,11.0,1.1071428571428572,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,26.0,84.0,0.0,0.0,0.2549019607843137
UA,2609,2025-08-03,ORD,SNA,2025-08-03 09:04:00+00:00,2025-08-03T11:38:00Z,2025-08-03 08:58:00+00:00,2025-08-03T11:31:00Z,126,B737-700,Mainline,67,79,43,-6.0,1.8372093023255813,0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,111.0,13.0,36.0,0.007936507936507936,111.0,0.11711711711711711
UA,1641,2025-08-10,ORD,IND,2025-08-10 21:30:00+00:00,2025-08-10T23:43:00Z,2025-08-10 21:56:00+00:00,2025-08-10T23:51:00Z,126,B737-700,Mainline,78,93,43,26.0,2.1627906976744184,0,10.0,0.0,4.0,4.0,2.0,4.0,3.0,0.4,0.2,0.4,0.4,3.3333333333333335,41.0,0.0,38.0,0.07936507936507936,4.1,0.0
UA,2071,2025-08-07,ORD,SAN,2025-08-07 07:11:00+00:00,2025-08-07T09:34:00Z,2025-08-07 07:07:00+00:00,2025-08-07T09:27:00Z,179,B737-MAX9,Mainline,736,429,56,-4.0,7.660714285714286,0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,3.0,94.0,2.0,3.0,0.01675977653631285,31.333333333333332,0.02127659574468085
OO,5532,2025-08-08,ORD,MCI,2025-08-08 07:24:00+00:00,2025-08-08T09:13:00Z,2025-08-08 07:15:00+00:00,2025-08-08T08:51:00Z,70,ERJ-175,Express,69,70,34,-9.0,2.0588235294117645,0,10.0,0.0,2.0,2.0,0.0,2.0,1.0,0.2,0.0,0.2,0.2,10.0,55.0,3.0,43.0,0.14285714285714285,5.5,0.05454545454545454
OO,5344,2025-08-07,ORD,MBS,2025-08-07 11:05:00+00:00,2025-08-07T13:22:00Z,2025-08-07 10:59:00+00:00,2025-08-07T13:04:00Z,50,CRJ-200,Express,70,89,29,-6.0,3.0689655172413794,0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,51.0,0.0,26.0,0.04,25.5,0.0
YX,3433,2025-08-13,ORD,CVG,2025-08-13 18:10:00+00:00,2025-08-13T20:37:00Z,2025-08-13 18:00:00+00:00,2025-08-13T20:21:00Z,76,ERJ-175,Express,80,85,34,-10.0,2.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,28.0,0.0,0.0,0.0
OO,5474,2025-08-07,ORD,MBS,2025-08-07 18:35:00+00:00,2025-08-07T21:02:00Z,2025-08-07 18:39:00+00:00,2025-08-07T20:48:00Z,50,CRJ-550,Express,105,66,29,4.0,2.2758620689655173,0,3.0,0.0,3.0,3.0,1.0,3.0,3.0,1.0,0.3333333333333333,1.0,1.0,1.0,30.0,0.0,30.0,0.06,10.0,0.0
OO,5538,2025-08-04,ORD,HSV,2025-08-04 18:25:00+00:00,2025-08-04T20:14:00Z,2025-08-04 18:17:00+00:00,2025-08-04T20:15:00Z,50,CRJ-550,Express,76,68,29,-8.0,2.3448275862068964,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,0.0,13.0,0.02,21.0,0.0
OO,5118,2025-08-13,ORD,PLN,2025-08-13 12:45:00+00:00,2025-08-13T15:08:00Z,2025-08-13 12:42:00+00:00,2025-08-13T15:03:00Z,50,CRJ-200,Express,51,46,29,-3.0,1.5862068965517242,0,4.0,0.0,3.0,3.0,0.0,3.0,3.0,0.75,0.0,0.75,0.75,1.3333333333333333,51.0,12.0,33.0,0.08,12.75,0.23529411764705882
UA,793,2025-08-06,ORD,DFW,2025-08-06 16:20:00+00:00,2025-08-06T18:58:00Z,2025-08-06 16:33:00+00:00,2025-08-06T19:12:00Z,126,A319-100,Mainline,85,113,43,13.0,2.627906976744186,0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,74.0,0.0,41.0,0.015873015873015872,37.0,0.0
UA,1485,2025-08-02,ORD,SEA,2025-08-02 13:40:00+00:00,2025-08-02T16:20:00Z,2025-08-02 13:31:00+00:00,2025-08-02T15:38:00Z,126,A319-100,Mainline,71,58,51,-9.0,1.1372549019607843,0,7.0,0.0,4.0,4.0,0.0,4.0,4.0,0.5714285714285714,0.0,0.5714285714285714,0.5714285714285714,1.75,124.0,0.0,44.0,0.05555555555555555,17.714285714285715,0.0
UA,2211,2025-08-01,ORD,SEA,2025-08-01 19:59:00+00:00,2025-08-01T22:42:00Z,2025-08-01 20:03:00+00:00,2025-08-01T22:34:00Z,166,B737-MAX8,Mainline,64,62,51,4.0,1.2156862745098038,0,3.0,0.0,2.0,2.0,0.0,2.0,2.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,1.5,118.0,0.0,79.0,0.018072289156626505,39.333333333333336,0.0
OO,5225,2025-08-04,ORD,MKE,2025-08-04 16:00:00+00:00,2025-08-04T17:00:00Z,2025-08-04 16:07:00+00:00,2025-08-04T17:03:00Z,50,CRJ-200,Express,98,106,29,7.0,3.6551724137931036,0,6.0,0.0,3.0,3.0,0.0,3.0,2.0,0.5,0.0,0.5,0.5,3.0,45.0,1.0,32.0,0.12,7.5,0.022222222222222223
UA,1492,2025-08-12,ORD,CMH,2025-08-12 21:20:00+00:00,2025-08-12T23:48:00Z,2025-08-13 00:47:00+00:00,2025-08-13T03:43:00Z,166,B737-800,Mainline,70,53,51,207.0,1.0392156862745099,0,8.0,0.0,5.0,5.0,0.0,5.0,3.0,0.625,0.0,0.625,0.625,2.6666666666666665,58.0,20.0,52.0,0.04819277108433735,7.25,0.3448275862068966
UA,2370,2025-08-06,ORD,BOS,2025-08-06 14:28:00+00:00,2025-08-06T18:06:00Z,2025-08-06 14:34:00+00:00,2025-08-06T18:05:00Z,179,B737-900,Mainline,103,116,56,6.0,2.0714285714285716,0,5.0,0.0,4.0,4.0,0.0,4.0,2.0,0.8,0.0,0.8,0.8,2.5,99.0,4.0,53.0,0.027932960893854747,19.8,0.04040404040404041
OO,5729,2025-08-04,ORD,FNT,2025-08-04 11:05:00+00:00,2025-08-04T13:23:00Z,2025-08-04 10:55:00+00:00,2025-08-04T13:06:00Z,50,CRJ-200,Express,93,73,29,-10.0,2.5172413793103448,0,9.0,0.0,5.0,5.0,2.0,5.0,5.0,0.5555555555555556,0.2222222222222222,0.5555555555555556,0.5555555555555556,1.8,41.0,2.0,30.0,0.18,4.555555555555555,0.04878048780487805
YX,3641,2025-08-04,ORD,GRR,2025-08-04 10:35:00+00:00,2025-08-04T12:48:00Z,2025-08-04 11:13:00+00:00,2025-08-04T13:11:00Z,76,ERJ-175,Express,60,116,34,38.0,3.411764705882353,0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,45.0,11.0,24.0,0.02631578947368421,22.5,0.24444444444444444
UA,1823,2025-08-09,ORD,IAH,2025-08-09 07:10:00+00:00,2025-08-09T10:04:00Z,2025-08-09 07:12:00+00:00,2025-08-09T09:47:00Z,200,A321-2NX,Mainline,105,136,68,2.0,2.0,0,32.0,0.0,14.0,14.0,3.0,14.0,13.0,0.4375,0.09375,0.4375,0.4375,2.4615384615384617,145.0,12.0,38.0,0.16,4.53125,0.08275862068965517
UA,2138,2025-08-02,ORD,LGA,2025-08-02 14:05:00+00:00,2025-08-02T17:27:00Z,2025-08-02 14:27:00+00:00,2025-08-02T17:38:00Z,166,B737-800,Mainline,956,963,51,22.0,18.88235294117647,0,3.0,0.0,2.0,2.0,1.0,2.0,2.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.5,113.0,8.0,49.0,0.018072289156626505,37.666666666666664,0.07079646017699115
UA,2182,2025-08-03,ORD,PHL,2025-08-03 11:20:00+00:00,2025-08-03T14:29:00Z,2025-08-03 11:25:00+00:00,2025-08-03T14:19:00Z,150,A320-200,Mainline,96,110,46,5.0,2.391304347826087,0,6.0,0.0,4.0,4.0,0.0,4.0,3.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,2.0,75.0,0.0,14.0,0.04,12.5,0.0
UA,2005,2025-08-02,ORD,TYS,2025-08-02 19:50:00+00:00,2025-08-02T22:35:00Z,2025-08-02 19:53:00+00:00,2025-08-02T22:21:00Z,126,B737-700,Mainline,55,54,43,3.0,1.255813953488372,0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,83.0,3.0,59.0,0.007936507936507936,83.0,0.03614457831325301
OO,5420,2025-08-02,ORD,MLI,2025-08-02 15:35:00+00:00,2025-08-02T16:43:00Z,2025-08-02 15:38:00+00:00,2025-08-02T16:46:00Z,50,CRJ-200,Express,69,88,29,3.0,3.0344827586206895,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,4.0,25.0,0.0,0.0,0.09523809523809523
OO,5427,2025-08-05,ORD,PIA,2025-08-05 09:05:00+00:00,2025-08-05T10:19:00Z,2025-08-05 08:59:00+00:00,2025-08-05T10:07:00Z,50,CRJ-200,Express,165,177,29,-6.0,6.103448275862069,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1.0,27.0,0.0,0.0,0.025
UA,3,2025-08-09,ORD,ZRH,2025-08-09 15:55:00+00:00,2025-08-10T07:45:00Z,2025-08-09 16:19:00+00:00,2025-08-10T08:22:00Z,167,B767-300,Mainline,270,312,145,24.0,2.1517241379310343,0,4.0,0.0,2.0,2.0,0.0,2.0,2.0,0.5,0.0,0.5,0.5,2.0,172.0,6.0,101.0,0.023952095808383235,43.0,0.03488372093023256
UA,359,2025-08-02,ORD,MEX,2025-08-02 09:16:00+00:00,2025-08-02T12:45:00Z,2025-08-02 09:30:00+00:00,2025-08-02T13:05:00Z,150,A320-200,Mainline,95,119,60,14.0,1.9833333333333334,0,35.0,2.0,16.0,16.0,8.0,16.0,10.0,0.5142857142857142,0.22857142857142856,0.45714285714285713,0.45714285714285713,3.5,144.0,0.0,41.0,0.23333333333333334,4.114285714285714,0.0
YX,3542,2025-08-13,ORD,YUL,2025-08-13 17:58:00+00:00,2025-08-13T21:29:00Z,2025-08-13 17:55:00+00:00,2025-08-13T21:05:00Z,76,ERJ-175,Express,62,55,42,-3.0,1.3095238095238095,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,5.0,19.0,0.0,0.0,0.15151515151515152
UA,669,2025-08-01,ORD,AUS,2025-08-01 07:10:00+00:00,2025-08-01T10:03:00Z,2025-08-01 07:04:00+00:00,2025-08-01T10:12:00Z,166,B737-800,Mainline,78,80,57,-6.0,1.4035087719298245,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,3.0,0.0,0.0,0.1
YX,3433,2025-08-01,ORD,CVG,2025-08-01 16:35:00+00:00,2025-08-01T19:02:00Z,2025-08-01 16:29:00+00:00,2025-08-01T18:47:00Z,76,ERJ-175,Express,114,93,34,-6.0,2.735294117647059,0,6.0,0.0,4.0,4.0,1.0,4.0,4.0,0.6666666666666666,0.16666666666666666,0.6666666666666666,0.6666666666666666,1.5,49.0,2.0,36.0,0.07894736842105263,8.166666666666666,0.04081632653061224
G7,4451,2025-08-10,ORD,DTW,2025-08-10 07:35:00+00:00,2025-08-10T10:05:00Z,2025-08-10 07:29:00+00:00,2025-08-10T10:05:00Z,50,CRJ-550,Express,1005,1014,29,-6.0,34.96551724137931,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0
UA,2483,2025-08-06,ORD,IAH,2025-08-06 10:35:00+00:00,2025-08-06T13:29:00Z,2025-08-06 10:39:00+00:00,2025-08-06T13:14:00Z,179,B737-900,Mainline,181,183,56,4.0,3.267857142857143,0,16.0,0.0,9.0,9.0,0.0,9.0,6.0,0.5625,0.0,0.5625,0.5625,2.6666666666666665,152.0,19.0,72.0,0.0893854748603352,9.5,0.125
UA,881,2025-08-09,ORD,HND,2025-08-09 16:54:00+00:00,2025-08-10T15:55:00Z,2025-08-09 16:54:00+00:00,2025-08-10T20:09:00Z,318,B787-10,Mainline,20,124,100,0.0,1.24,1,6.0,0.0,4.0,4.0,0.0,4.0,4.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,1.5,200.0,19.0,177.0,0.018867924528301886,33.333333333333336,0.095
UA,1643,2025-08-06,ORD,SEA,2025-08-06 07:10:00+00:00,2025-08-06T09:50:00Z,2025-08-06 07:01:00+00:00,2025-08-06T10:01:00Z,179,B737-900,Mainline,760,752,56,-9.0,13.428571428571429,0,4.0,0.0,2.0,2.0,1.0,2.0,2.0,0.5,0.25,0.5,0.5,2.0,110.0,32.0,38.0,0.0223463687150838,27.5,0.2909090909090909
UA,1209,2025-08-07,ORD,EWR,2025-08-07 21:25:00+00:00,2025-08-08T00:46:00Z,2025-08-07 22:19:00+00:00,2025-08-08T01:19:00Z,179,B737-900,Mainline,184,140,56,54.0,2.5,0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.5,0.5,2.0,115.0,6.0,44.0,0.0111731843575419,57.5,0.05217391304347826
UA,2361,2025-08-08,ORD,LAX,2025-08-08 07:10:00+00:00,2025-08-08T09:40:00Z,2025-08-08 07:07:00+00:00,2025-08-08T09:39:00Z,234,B757-300,Mainline,869,854,66,-3.0,12.93939393939394,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,15.0,24.0,0.0,0.0,0.12931034482758622
UA,2347,2025-08-12,ORD,CLE,2025-08-12 21:13:00+00:00,2025-08-12T23:39:00Z,2025-08-13 00:50:00+00:00,2025-08-13T02:54:00Z,166,B737-800,Mainline,4,71,51,217.0,1.392156862745098,1,4.0,0.0,4.0,4.0,1.0,4.0,4.0,1.0,0.25,1.0,1.0,1.0,92.0,24.0,70.0,0.024096385542168676,23.0,0.2608695652173913
OO,5280,2025-08-10,ORD,DSM,2025-08-10 21:29:00+00:00,2025-08-10T23:00:00Z,2025-08-10 21:49:00+00:00,2025-08-10T23:10:00Z,76,ERJ-175,Express,79,35,34,20.0,1.0294117647058822,0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.0,51.0,0.0,46.0,0.039473684210526314,17.0,0.0
OO,5737,2025-08-07,ORD,OMA,2025-08-07 21:12:00+00:00,2025-08-07T23:00:00Z,2025-08-07 21:28:00+00:00,2025-08-07T23:03:00Z,76,ERJ-175,Express,57,81,34,16.0,2.3823529411764706,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,37.0,7.0,34.0,0.013157894736842105,37.0,0.1891891891891892
OO,5448,2025-08-10,ORD,FWA,2025-08-10 14:00:00+00:00,2025-08-10T16:12:00Z,2025-08-10 14:05:00+00:00,2025-08-10T16:09:00Z,50,CRJ-200,Express,115,145,29,5.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,8.0,41.0,0.0,0.0,0.14545454545454545
UA,2232,2025-08-15,ORD,MSP,2025-08-15 07:24:00+00:00,2025-08-15T09:03:00Z,2025-08-15 07:20:00+00:00,2025-08-15T08:54:00Z,166,B737-800,Mainline,471,474,51,-4.0,9.294117647058824,0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,52.0,6.0,39.0,0.006024096385542169,52.0,0.11538461538461539
UA,2040,2025-08-08,ORD,DEN,2025-08-08 20:10:00+00:00,2025-08-08T22:00:00Z,2025-08-08 20:33:00+00:00,2025-08-08T22:13:00Z,179,B737-900,Mainline,135,144,119,23.0,1.2100840336134453,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,1.0,56.0,0.0,0.0,0.009174311926605505
UA,791,2025-08-06,ORD,DEN,2025-08-06 07:10:00+00:00,2025-08-06T08:58:00Z,2025-08-06 07:08:00+00:00,2025-08-06T08:48:00Z,200,A321-2NX,Mainline,139,166,68,-2.0,2.4411764705882355,0,7.0,0.0,3.0,3.0,1.0,3.0,3.0,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.42857142857142855,2.3333333333333335,108.0,1.0,3.0,0.035,15.428571428571429,0.009259259259259259
UA,2226,2025-08-07,ORD,CLE,2025-08-07 14:27:00+00:00,2025-08-07T16:54:00Z,2025-08-07 15:50:00+00:00,2025-08-07T18:06:00Z,179,B737-900,Mainline,-8,52,56,83.0,0.9285714285714286,1,10.0,0.0,6.0,6.0,1.0,6.0,6.0,0.6,0.1,0.6,0.6,1.6666666666666667,107.0,1.0,70.0,0.055865921787709494,10.7,0.009345794392523364
UA,1403,2025-08-11,ORD,SLC,2025-08-11 19:40:00+00:00,2025-08-11T22:16:00Z,2025-08-11 20:36:00+00:00,2025-08-11T23:19:00Z,126,A319-100,Mainline,65,58,43,56.0,1.3488372093023255,0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,94.0,13.0,61.0,0.015873015873015872,47.0,0.13829787234042554
UA,1124,2025-08-08,ORD,IAH,2025-08-08 16:07:00+00:00,2025-08-08T19:05:00Z,2025-08-08 16:37:00+00:00,2025-08-08T19:20:00Z,179,B737-900,Mainline,76,65,56,30.0,1.1607142857142858,0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,163.0,0.0,63.0,0.00558659217877095,163.0,0.0
UA,2417,2025-08-11,ORD,SAN,2025-08-11 16:13:00+00:00,2025-08-11T18:35:00Z,2025-08-11 16:18:00+00:00,2025-08-11T18:32:00Z,179,B737-900,Mainline,78,103,56,5.0,1.8392857142857142,0,4.0,0.0,2.0,2.0,1.0,2.0,2.0,0.5,0.25,0.5,0.5,2.0,126.0,6.0,49.0,0.0223463687150838,31.5,0.047619047619047616
UA,2039,2025-08-06,ORD,MCO,2025-08-06 17:51:00+00:00,2025-08-06T21:47:00Z,2025-08-06 20:05:00+00:00,2025-08-06T23:41:00Z,200,A321-2NX,Mainline,74,207,62,134.0,3.338709677419355,0,9.0,1.0,5.0,5.0,0.0,5.0,3.0,0.6666666666666666,0.0,0.5555555555555556,0.5555555555555556,3.0,96.0,15.0,68.0,0.045,10.666666666666666,0.15625
UA,987,2025-08-13,ORD,CDG,2025-08-13 18:00:00+00:00,2025-08-14T09:20:00Z,2025-08-13 18:05:00+00:00,2025-08-14T08:50:00Z,318,B787-10,Mainline,290,217,155,5.0,1.4,0,7.0,0.0,5.0,5.0,0.0,5.0,5.0,0.7142857142857143,0.0,0.7142857142857143,0.7142857142857143,1.4,229.0,21.0,102.0,0.0220125786163522,32.714285714285715,0.09170305676855896
UA,293,2025-08-15,ORD,LGA,2025-08-15 11:00:00+00:00,2025-08-15T14:20:00Z,2025-08-15 11:00:00+00:00,2025-08-15T14:07:00Z,166,B737-800,Mainline,57,55,51,0.0,1.0784313725490196,0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.5,0.5,2.0,72.0,0.0,15.0,0.012048192771084338,36.0,0.0
YX,3468,2025-08-14,ORD,BGR,2025-08-14 11:50:00+00:00,2025-08-14T15:39:00Z,2025-08-14 11:41:00+00:00,2025-08-14T15:06:00Z,76,ERJ-175,Express,47,45,34,-9.0,1.3235294117647058,0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,74.0,2.0,54.0,0.013157894736842105,74.0,0.02702702702702703
UA,275,2025-08-10,ORD,RAP,2025-08-10 08:50:00+00:00,2025-08-10T10:25:00Z,2025-08-10 08:58:00+00:00,2025-08-10T10:37:00Z,150,A320-200,Mainline,57,55,46,8.0,1.1956521739130435,0,5.0,0.0,4.0,4.0,1.0,4.0,3.0,0.8,0.2,0.8,0.8,1.6666666666666667,110.0,16.0,81.0,0.03333333333333333,22.0,0.14545454545454545
UA,2090,2025-08-13,ORD,MIA,2025-08-13 07:01:00+00:00,2025-08-13T11:18:00Z,2025-08-13 06:55:00+00:00,2025-08-13T10:47:00Z,166,B737-800,Mainline,83,82,60,-6.0,1.3666666666666667,0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,2.0,53.0,3.0,18.0,0.012048192771084338,26.5,0.05660377358490566
UA,2243,2025-08-06,ORD,RIC,2025-08-06 18:20:00+00:00,2025-08-06T21:30:00Z,2025-08-07 00:42:00+00:00,2025-08-07T03:54:00Z,150,A320-200,Mainline,75,216,46,382.0,4.695652173913044,0,7.0,0.0,7.0,7.0,0.0,7.0,6.0,1.0,0.0,1.0,1.0,1.1666666666666667,91.0,0.0,72.0,0.04666666666666667,13.0,0.0
OO,5868,2025-08-09,ORD,YWG,2025-08-09 19:58:00+00:00,2025-08-09T22:33:00Z,2025-08-09 19:55:00+00:00,2025-08-09T22:33:00Z,76,ERJ-175,Express,73,89,42,-3.0,2.119047619047619,0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.5,0.5,2.0,47.0,0.0,38.0,0.02631578947368421,23.5,0.0
G7,4436,2025-08-11,ORD,SGF,2025-08-11 12:45:00+00:00,2025-08-11T14:31:00Z,2025-08-11 12:40:00+00:00,2025-08-11T14:27:00Z,50,CRJ-550,Express,40,72,29,-5.0,2.4827586206896552,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,18.0,0.0,0.0,0.043478260869565216
OO,5819,2025-08-04,ORD,DLH,2025-08-04 09:00:00+00:00,2025-08-04T10:51:00Z,2025-08-04 08:50:00+00:00,2025-08-04T10:31:00Z,50,CRJ-550,Express,55,57,29,-10.0,1.9655172413793103,0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,18.0,1.0,13.0,0.02,18.0,0.05555555555555555
G7,4429,2025-08-14,ORD,FSD,2025-08-14 15:52:00+00:00,2025-08-14T17:44:00Z,2025-08-14 15:54:00+00:00,2025-08-14T17:34:00Z,50,CRJ-550,Express,62,26,29,2.0,0.896551724137931,0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,24.0,1.0,19.0,0.02,24.0,0.041666666666666664
UA,1224,2025-08-01,ORD,LAX,2025-08-01 06:10:00+00:00,2025-08-01T08:39:00Z,2025-08-01 06:05:00+00:00,2025-08-01T08:16:00Z,179,B737-900,Mainline,100,105,62,-5.0,1.6935483870967742,0,5.0,0.0,4.0,4.0,2.0,4.0,4.0,0.8,0.4,0.8,0.8,1.25,132.0,0.0,11.0,0.027932960893854747,26.4,0.0
G7,4451,2025-08-02,ORD,DTW,2025-08-02 08:05:00+00:00,2025-08-02T10:35:00Z,2025-08-02 08:36:00+00:00,2025-08-02T11:10:00Z,50,CRJ-550,Express,88,28,29,31.0,0.9655172413793104,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,43.0,0.0,0.0,0.0
UA,1097,2025-08-09,ORD,DCA,2025-08-09 11:15:00+00:00,2025-08-09T14:13:00Z,2025-08-09 11:16:00+00:00,2025-08-09T14:19:00Z,126,B737-700,Mainline,105,123,43,1.0,2.86046511627907,0,6.0,0.0,3.0,3.0,0.0,3.0,3.0,0.5,0.0,0.5,0.5,2.0,106.0,0.0,34.0,0.047619047619047616,17.666666666666668,0.0
YX,3523,2025-08-08,ORD,RIC,2025-08-08 14:55:00+00:00,2025-08-08T18:16:00Z,2025-08-08 14:53:00+00:00,2025-08-08T18:11:00Z,70,ERJ-170,Express,47,67,34,-2.0,1.9705882352941178,0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.5,0.5,2.0,62.0,0.0,32.0,0.02857142857142857,31.0,0.0
OO,5763,2025-08-14,ORD,TUL,2025-08-14 12:45:00+00:00,2025-08-14T14:49:00Z,2025-08-14 12:40:00+00:00,2025-08-14T14:30:00Z,76,ERJ-175,Express,47,66,34,-5.0,1.9411764705882353,0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,30.0,9.0,25.0,0.013157894736842105,30.0,0.3
OO,5534,2025-08-08,ORD,ICT,2025-08-08 15:40:00+00:00,2025-08-08T17:43:00Z,2025-08-08 15:56:00+00:00,2025-08-08T17:46:00Z,70,ERJ-175,Express,52,45,34,16.0,1.3235294117647058,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,3.0,44.0,0.0,0.0,0.058823529411764705
UA,399,2025-08-07,ORD,BOS,2025-08-07 11:05:00+00:00,2025-08-07T14:42:00Z,2025-08-07 11:02:00+00:00,2025-08-07T14:30:00Z,166,B737-MAX8,Mainline,91,102,51,-3.0,2.0,0,6.0,0.0,4.0,4.0,0.0,4.0,4.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,1.5,98.0,0.0,41.0,0.03614457831325301,16.333333333333332,0.0
UA,481,2025-08-07,ORD,RNO,2025-08-07 19:52:00+00:00,2025-08-07T22:19:00Z,2025-08-07 21:08:00+00:00,2025-08-07T23:08:00Z,126,B737-700,Mainline,-24,62,43,76.0,1.441860465116279,1,5.0,0.0,4.0,4.0,0.0,4.0,4.0,0.8,0.0,0.8,0.8,1.25,78.0,4.0,22.0,0.03968253968253968,15.6,0.05128205128205128
G7,4549,2025-08-11,ORD,MLI,2025-08-11 14:00:00+00:00,2025-08-11T15:07:00Z,2025-08-11 13:57:00+00:00,2025-08-11T14:54:00Z,50,CRJ-550,Express,45,58,29,-3.0,2.0,0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.5,0.5,2.0,32.0,7.0,29.0,0.04,16.0,0.21875
OO,5429,2025-08-09,ORD,TYS,2025-08-09 14:08:00+00:00,2025-08-09T17:05:00Z,2025-08-09 15:21:00+00:00,2025-08-09T18:06:00Z,76,ERJ-175,Express,89,34,34,73.0,1.0,0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,50.0,2.0,23.0,0.013157894736842105,50.0,0.04
OO,5140,2025-08-12,ORD,CMX,2025-08-12 21:05:00+00:00,2025-08-12T23:44:00Z,2025-08-12 21:33:00+00:00,2025-08-13T00:37:00Z,50,CRJ-200,Express,403,389,29,28.0,13.413793103448276,0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,31.0,6.0,21.0,0.04,15.5,0.1935483870967742
