company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,scheduled_departure_datetime_local,scheduled_arrival_datetime_local,actual_departure_datetime_local,actual_arrival_datetime_local,total_seats,fleet_type,carrier,scheduled_ground_time_minutes,actual_ground_time_minutes,minimum_turn_minutes,delay_minutes,ground_time_ratio,is_tight_ground,total_passengers,total_lap_children,total_child_passengers,total_stroller_users,total_basic_economy_pax,total_ssr_count,unique_pnr_count,child_passenger_ratio,basic_economy_ratio,ssr_per_passenger,stroller_ratio,avg_pax_per_pnr,total_bags,num_hot_transfer_bags,num_transfer_bags,load_factor,bags_per_passenger,hot_transfer_ratio,load_category,ssr_level,dep_date,interpretable_raw,interpretable_score,interpretable_rank,interpretable_class,ml_predicted_delay,ml_difficulty_score,ml_daily_rank,ml_difficulty_class
YX,3536,2025-08-01,ORD,YUL,2025-08-01 07:15:00+00:00,2025-08-01T10:40:00Z,2025-08-01 08:24:00+00:00,2025-08-01T11:22:00Z,76,ERJ-175,Express,-22,44,42,69.0,1.0476190476190477,1,3.0,0.0,2.0,2.0,0.0,2.0,2.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,1.5,52.0,3.0,25.0,0.039473684210526314,17.333333333333332,0.057692307692307696,High,High SSR,2025-08-01,29.910093644005958,0.37605993751964545,184,Difficult,57.300796068038736,0.29654306702439864,35,Difficult
UA,2691,2025-08-14,ORD,EWR,2025-08-14 08:47:00+00:00,2025-08-14T12:11:00Z,2025-08-14 09:11:00+00:00,2025-08-14T12:14:00Z,179,B737-900,Mainline,51,62,56,24.0,1.1071428571428572,1,6.0,0.0,4.0,4.0,1.0,4.0,4.0,0.6666666666666666,0.16666666666666666,0.6666666666666666,0.6666666666666666,1.5,126.0,7.0,33.0,0.0335195530726257,21.0,0.05555555555555555,High,High SSR,2025-08-14,14.141602646769034,0.07694108707857786,550,Easy,22.192839956789477,0.0569434917138823,152,Difficult
OO,5292,2025-08-14,ORD,MTY,2025-08-14 08:45:00+00:00,2025-08-14T11:41:00Z,2025-08-14 09:02:00+00:00,2025-08-14T11:35:00Z,76,ERJ-175,Express,43,37,42,17.0,0.8809523809523809,1,9.0,0.0,5.0,5.0,3.0,5.0,4.0,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.5555555555555556,2.25,62.0,4.0,9.0,0.11842105263157894,6.888888888888889,0.06451612903225806,Very High,High SSR,2025-08-14,20.061077847049955,0.1702108996505349,410,Easy,13.731031732674788,0.03838521084293808,197,Medium
UA,1594,2025-08-09,ORD,ABQ,2025-08-09 09:20:00+00:00,2025-08-09T11:32:00Z,2025-08-09 09:17:00+00:00,2025-08-09T11:28:00Z,150,A320-200,Mainline,92,126,46,-3.0,2.739130434782609,0,5.0,0.0,3.0,3.0,1.0,3.0,3.0,0.6,0.2,0.6,0.6,1.6666666666666667,84.0,2.0,55.0,0.03333333333333333,16.8,0.023809523809523808,High,High SSR,2025-08-09,24.565109086480806,0.4012608641846715,265,Medium,9.899059628456289,0.02657442284469624,222,Medium
YX,3655,2025-08-12,ORD,PIT,2025-08-12 12:50:00+00:00,2025-08-12T15:28:00Z,2025-08-12 12:48:00+00:00,2025-08-12T15:34:00Z,76,ERJ-175,Express,45,64,34,-2.0,1.8823529411764706,0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,33.0,7.0,22.0,0.013157894736842105,33.0,0.21212121212121213,Medium,Very High SSR,2025-08-12,22.717409701055434,0.3086227391020531,218,Medium,0.16302573531747291,0.007109326936353883,425,Easy
UA,1168,2025-08-06,ORD,SFO,2025-08-06 15:54:00+00:00,2025-08-06T18:44:00Z,2025-08-06 15:59:00+00:00,2025-08-06T18:27:00Z,200,A321-2NX,Mainline,72,98,62,5.0,1.5806451612903225,0,7.0,0.0,4.0,4.0,0.0,4.0,4.0,0.5714285714285714,0.0,0.5714285714285714,0.5714285714285714,1.75,142.0,9.0,62.0,0.035,20.285714285714285,0.06338028169014084,High,High SSR,2025-08-06,29.657845586751037,0.30865675481993327,307,Medium,5.253293941180209,0.030590015146731344,257,Medium
OO,5446,2025-08-11,ORD,CLE,2025-08-11 15:50:00+00:00,2025-08-11T18:21:00Z,2025-08-11 16:35:00+00:00,2025-08-11T19:10:00Z,76,ERJ-175,Express,155,167,34,45.0,4.911764705882353,0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,42.0,7.0,25.0,0.013157894736842105,42.0,0.16666666666666666,Medium,Very High SSR,2025-08-11,7.757190675652627,0.27627476649846333,144,Difficult,9.911348392107897,0.022325689967708864,180,Difficult
UA,764,2025-08-07,ORD,YYC,2025-08-07 08:45:00+00:00,2025-08-07T11:38:00Z,2025-08-07 08:40:00+00:00,2025-08-07T11:29:00Z,126,B737-700,Mainline,865,739,52,-5.0,14.211538461538462,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,18.0,40.0,0.0,0.0,0.21951219512195122,Low,Low SSR,2025-08-07,20.753391367404454,0.5007948911193912,92,Difficult,-1.5198861841623519,0.007432894705399156,531,Easy
OO,5729,2025-08-05,ORD,FNT,2025-08-05 11:05:00+00:00,2025-08-05T13:23:00Z,2025-08-05 11:02:00+00:00,2025-08-05T13:14:00Z,50,CRJ-200,Express,104,89,29,-3.0,3.0689655172413794,0,6.0,0.0,5.0,5.0,3.0,5.0,5.0,0.8333333333333334,0.5,0.8333333333333334,0.8333333333333334,1.2,51.0,4.0,32.0,0.12,8.5,0.0784313725490196,Very High,Very High SSR,2025-08-05,31.316234048005754,0.5108059741311751,235,Medium,3.313516134183027,0.038226835127564675,333,Medium
G7,4185,2025-08-15,ORD,STL,2025-08-15 20:05:00+00:00,2025-08-15T21:35:00Z,2025-08-15 20:05:00+00:00,2025-08-15T22:00:00Z,50,CRJ-550,Express,75,88,29,0.0,3.0344827586206895,0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,44.0,0.0,42.0,0.04,22.0,0.0,High,Very High SSR,2025-08-15,35.31200477368003,0.4844114872708001,90,Difficult,3.9315240258966937,0.014977426187366858,383,Easy
G7,4517,2025-08-09,ORD,SCE,2025-08-09 14:10:00+00:00,2025-08-09T17:01:00Z,2025-08-09 14:18:00+00:00,2025-08-09T17:03:00Z,50,CRJ-550,Express,55,36,29,8.0,1.2413793103448276,0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.5,0.5,2.0,35.0,0.0,32.0,0.04,17.5,0.0,High,Medium SSR,2025-08-09,25.5904977133629,0.4189809276066683,226,Medium,13.251450629388833,0.03308232971759452,185,Medium
UA,1398,2025-08-03,ORD,ATL,2025-08-03 18:20:00+00:00,2025-08-03T21:29:00Z,2025-08-03 19:21:00+00:00,2025-08-03T22:25:00Z,166,B737-800,Mainline,4,58,51,61.0,1.1372549019607843,1,2.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,102.0,0.0,44.0,0.012048192771084338,51.0,0.0,Medium,Very High SSR,2025-08-03,11.986889135282144,0.2803044183859683,383,Easy,56.430017057561166,0.2380487439774195,25,Difficult
UA,2177,2025-08-09,ORD,MSN,2025-08-09 14:00:00+00:00,2025-08-09T15:03:00Z,2025-08-09 14:18:00+00:00,2025-08-09T15:31:00Z,126,A319-100,Mainline,75,102,43,18.0,2.372093023255814,0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,35.0,97.0,0.007936507936507936,100.0,0.35,Medium,Very High SSR,2025-08-09,31.86503305945091,0.5274131467295987,71,Difficult,6.707132582563143,0.02037802035048256,264,Medium
OO,5447,2025-08-15,ORD,PVD,2025-08-15 11:05:00+00:00,2025-08-15T14:39:00Z,2025-08-15 10:59:00+00:00,2025-08-15T14:28:00Z,70,ERJ-175,Express,71,67,34,-6.0,1.9705882352941178,0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.5,0.5,2.0,43.0,0.0,11.0,0.02857142857142857,21.5,0.0,High,Medium SSR,2025-08-15,23.397986067188917,0.30794213166761175,426,Easy,-0.41429146670387457,0.006612197866755334,524,Easy
G7,4554,2025-08-08,ORD,GRB,2025-08-08 14:00:00+00:00,2025-08-08T15:11:00Z,2025-08-08 14:04:00+00:00,2025-08-08T15:12:00Z,50,CRJ-550,Express,138,175,29,4.0,6.0344827586206895,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,23.0,48.0,0.0,0.0,0.4791666666666667,Low,Low SSR,2025-08-08,9.300385042784532,0.5520063283761086,187,Medium,11.561140079407359,0.023249886257085375,154,Difficult
G7,4387,2025-08-11,ORD,CID,2025-08-11 09:20:00+00:00,2025-08-11T10:40:00Z,2025-08-11 09:19:00+00:00,2025-08-11T10:44:00Z,50,CRJ-550,Express,75,79,29,-1.0,2.7241379310344827,0,4.0,0.0,2.0,2.0,0.0,2.0,1.0,0.5,0.0,0.5,0.5,4.0,40.0,5.0,37.0,0.08,10.0,0.125,Very High,Medium SSR,2025-08-11,5.793768181627428,0.2530820230498837,203,Medium,3.358583814888922,0.012628741894868246,384,Easy
UA,2455,2025-08-07,ORD,SAV,2025-08-07 07:10:00+00:00,2025-08-07T10:35:00Z,2025-08-07 07:05:00+00:00,2025-08-07T10:20:00Z,179,B737-MAX9,Mainline,460,457,56,-5.0,8.160714285714286,0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,42.0,6.0,16.0,0.00558659217877095,42.0,0.14285714285714285,Low,Very High SSR,2025-08-07,10.554134279912752,0.3796050595091351,357,Medium,-3.5974520831817345,0.0017281079505180683,549,Easy
OO,4748,2025-08-04,ORD,ATW,2025-08-04 20:20:00+00:00,2025-08-04T21:35:00Z,2025-08-04 20:14:00+00:00,2025-08-04T21:34:00Z,50,CRJ-550,Express,124,140,29,-6.0,4.827586206896552,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,29.0,0.0,27.0,0.02,29.0,0.0,Medium,Very High SSR,2025-08-04,14.465369701254366,0.2450819241810671,435,Easy,0.7235356947015711,0.01200615183441396,452,Easy
OO,5652,2025-08-10,ORD,GEG,2025-08-10 19:38:00+00:00,2025-08-10T21:59:00Z,2025-08-10 19:39:00+00:00,2025-08-10T21:51:00Z,76,ERJ-175,Express,173,97,34,1.0,2.8529411764705883,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,11.0,24.0,0.0,0.0,0.2558139534883721,Low,Low SSR,2025-08-10,20.896832018150917,0.21518247620935568,508,Easy,11.22949829217425,0.02318388425302878,276,Medium
UA,1741,2025-08-12,ORD,JAC,2025-08-12 09:20:00+00:00,2025-08-12T11:35:00Z,2025-08-12 09:15:00+00:00,2025-08-12T11:43:00Z,126,B737-700,Mainline,107,119,43,-5.0,2.7674418604651163,0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.5,0.5,2.0,96.0,4.0,53.0,0.015873015873015872,48.0,0.041666666666666664,Medium,Medium SSR,2025-08-12,21.03572428478943,0.2820448596748706,266,Medium,0.5047370417950816,0.007617345158428285,416,Easy
OO,5493,2025-08-03,ORD,ATW,2025-08-03 11:05:00+00:00,2025-08-03T12:18:00Z,2025-08-03 11:00:00+00:00,2025-08-03T11:51:00Z,50,CRJ-200,Express,106,109,29,-5.0,3.7586206896551726,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,1.0,36.0,0.0,0.0,0.018867924528301886,Low,Low SSR,2025-08-03,23.86550729426111,0.5231754237941778,93,Difficult,0.952395078270664,0.01842796817591124,468,Easy
UA,1740,2025-08-15,ORD,RSW,2025-08-15 07:11:00+00:00,2025-08-15T11:16:00Z,2025-08-15 07:01:00+00:00,2025-08-15T11:05:00Z,166,B737-800,Mainline,42,46,51,-10.0,0.9019607843137255,1,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.5,0.5,2.0,40.0,2.0,11.0,0.012048192771084338,20.0,0.05,Medium,Medium SSR,2025-08-15,25.908739118879247,0.34513117627345347,347,Medium,9.245592898172388,0.025206438326453216,248,Medium
UA,1491,2025-08-11,ORD,DFW,2025-08-11 10:35:00+00:00,2025-08-11T13:14:00Z,2025-08-11 10:29:00+00:00,2025-08-11T12:41:00Z,126,A319-100,Mainline,70,73,43,-6.0,1.697674418604651,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,5.0,19.0,0.0,0.0,0.10204081632653061,Low,Low SSR,2025-08-11,-5.782839336994176,0.11633443611873236,507,Easy,0.13359093278063522,0.007856315212273018,505,Easy
OO,5448,2025-08-13,ORD,FWA,2025-08-13 14:00:00+00:00,2025-08-13T16:12:00Z,2025-08-13 14:39:00+00:00,2025-08-13T16:36:00Z,50,CRJ-200,Express,130,54,29,39.0,1.8620689655172413,0,3.0,0.0,3.0,3.0,0.0,3.0,2.0,1.0,0.0,1.0,1.0,1.5,66.0,14.0,56.0,0.06,22.0,0.21212121212121213,Very High,Very High SSR,2025-08-13,22.232975637307558,0.46588368323151275,158,Difficult,27.50128073721645,0.04716104566001621,101,Difficult
OO,5230,2025-08-06,ORD,CRW,2025-08-06 14:00:00+00:00,2025-08-06T16:45:00Z,2025-08-06 13:58:00+00:00,2025-08-06T16:47:00Z,50,CRJ-200,Express,147,99,29,-2.0,3.413793103448276,0,3.0,0.0,3.0,3.0,0.0,3.0,2.0,1.0,0.0,1.0,1.0,1.5,55.0,8.0,39.0,0.06,18.333333333333332,0.14545454545454545,Very High,Very High SSR,2025-08-06,33.41333128263412,0.3764044645806189,186,Medium,5.647214704075386,0.03178133246655497,250,Medium
OO,4766,2025-08-07,ORD,OKC,2025-08-07 16:45:00+00:00,2025-08-07T19:04:00Z,2025-08-07 16:41:00+00:00,2025-08-07T19:01:00Z,50,CRJ-550,Express,42,38,29,-4.0,1.3103448275862069,0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,3.0,49.0,0.0,40.0,0.06,16.333333333333332,0.0,Very High,Medium SSR,2025-08-07,18.123276355398122,0.4695432820378279,164,Difficult,14.031603911607478,0.05013572052617686,174,Difficult
OO,5124,2025-08-08,ORD,EAU,2025-08-08 21:07:00+00:00,2025-08-08T22:30:00Z,2025-08-08 21:24:00+00:00,2025-08-08T22:32:00Z,50,CRJ-200,Express,57,31,29,17.0,1.0689655172413792,0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,29.0,3.0,22.0,0.02,29.0,0.10344827586206896,Medium,Very High SSR,2025-08-08,4.617530633310608,0.5198176803012879,393,Easy,21.626511243371326,0.03830807900269695,90,Difficult
OO,5358,2025-08-04,ORD,CAK,2025-08-04 14:35:00+00:00,2025-08-04T17:09:00Z,2025-08-04 14:30:00+00:00,2025-08-04T16:52:00Z,50,CRJ-550,Express,80,55,29,-5.0,1.896551724137931,0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.5,0.5,2.0,34.0,0.0,24.0,0.04,17.0,0.0,High,Medium SSR,2025-08-04,17.31304097090035,0.28077971040364863,263,Medium,1.5881181870410417,0.013969825396587674,427,Easy
OO,4792,2025-08-09,ORD,ROA,2025-08-09 17:50:00+00:00,2025-08-09T20:57:00Z,2025-08-09 17:55:00+00:00,2025-08-09T20:44:00Z,76,ERJ-175,Express,60,64,34,5.0,1.8823529411764706,0,7.0,0.0,4.0,4.0,2.0,4.0,4.0,0.5714285714285714,0.2857142857142857,0.5714285714285714,0.5714285714285714,1.75,57.0,13.0,48.0,0.09210526315789473,8.142857142857142,0.22807017543859648,Very High,High SSR,2025-08-09,25.376045946495516,0.4152749191624316,231,Medium,4.1018140774442635,0.015320385307065558,346,Easy
OO,4778,2025-08-11,ORD,FAR,2025-08-11 08:45:00+00:00,2025-08-11T10:57:00Z,2025-08-11 08:36:00+00:00,2025-08-11T10:39:00Z,50,CRJ-200,Express,50,42,29,-9.0,1.4482758620689655,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,1.0,7.0,0.0,0.0,0.024390243902439025,Low,Low SSR,2025-08-11,-10.384893817463965,0.061973100630970356,560,Easy,1.4058666605981416,0.009739061268780642,475,Easy
YX,3655,2025-08-07,ORD,PIT,2025-08-07 12:50:00+00:00,2025-08-07T15:28:00Z,2025-08-07 12:48:00+00:00,2025-08-07T15:09:00Z,76,ERJ-175,Express,64,90,34,-2.0,2.6470588235294117,0,13.0,0.0,3.0,3.0,2.0,3.0,2.0,0.23076923076923078,0.15384615384615385,0.23076923076923078,0.23076923076923078,6.5,63.0,21.0,46.0,0.17105263157894737,4.846153846153846,0.3333333333333333,Very High,Low SSR,2025-08-07,19.138470435741546,0.48160604294219156,134,Difficult,5.305551595443435,0.026174859549806147,306,Medium
UA,1252,2025-08-02,ORD,DCA,2025-08-02 07:00:00+00:00,2025-08-02T09:57:00Z,2025-08-02 07:04:00+00:00,2025-08-02T09:48:00Z,126,A319-100,Mainline,637,632,43,4.0,14.69767441860465,0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.5,0.5,2.0,51.0,20.0,46.0,0.015873015873015872,25.5,0.39215686274509803,Medium,Medium SSR,2025-08-02,25.07440596274035,0.4645431146061756,67,Difficult,0.11255784597890167,0.007028584867479839,476,Easy
UA,2865,2025-08-10,ORD,LGA,2025-08-10 18:30:00+00:00,2025-08-10T21:54:00Z,2025-08-10 18:41:00+00:00,2025-08-10T22:22:00Z,166,B737-800,Mainline,85,58,51,11.0,1.1372549019607843,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,7.0,0.0,0.0,0.0,Low,Low SSR,2025-08-10,21.922591530503524,0.23388359298941117,478,Easy,11.736175386921182,0.023935885601332776,269,Medium
G7,4529,2025-08-05,ORD,SGF,2025-08-05 08:55:00+00:00,2025-08-05T10:48:00Z,2025-08-05 08:47:00+00:00,2025-08-05T10:24:00Z,50,CRJ-550,Express,50,55,29,-8.0,1.896551724137931,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,5.0,25.0,0.02,33.0,0.15151515151515152,Medium,Very High SSR,2025-08-05,29.53519151598318,0.48985332729174363,298,Medium,3.2507740650129815,0.03792260124287913,337,Medium
YX,3641,2025-08-11,ORD,GRR,2025-08-11 10:35:00+00:00,2025-08-11T12:48:00Z,2025-08-11 10:33:00+00:00,2025-08-11T12:29:00Z,76,ERJ-175,Express,72,60,34,-2.0,1.7647058823529411,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,31.0,47.0,0.0,0.0,0.5636363636363636,Low,Low SSR,2025-08-11,-4.466900082414547,0.13187884473086509,467,Easy,3.9211327624498753,0.013461216168687621,366,Medium
UA,2038,2025-08-07,ORD,BUF,2025-08-07 07:10:00+00:00,2025-08-07T09:48:00Z,2025-08-07 07:03:00+00:00,2025-08-07T09:52:00Z,166,B737-800,Mainline,481,382,51,-7.0,7.490196078431373,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,6.0,0.0,0.0,0.058823529411764705,Low,Low SSR,2025-08-07,20.334644440644663,0.49581924739298994,101,Difficult,-4.2267934244244625,0.0,552,Easy
UA,343,2025-08-13,ORD,SFO,2025-08-13 10:53:00+00:00,2025-08-13T13:40:00Z,2025-08-13 10:47:00+00:00,2025-08-13T12:55:00Z,150,A320-200,Mainline,58,83,46,-6.0,1.8043478260869565,0,3.0,0.0,3.0,3.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,102.0,0.0,29.0,0.02,34.0,0.0,Medium,Very High SSR,2025-08-13,17.03660807621636,0.4049295317749222,329,Medium,2.783892805661687,0.010349654911050435,399,Easy
UA,1583,2025-08-10,ORD,BWI,2025-08-10 18:35:00+00:00,2025-08-10T21:42:00Z,2025-08-10 18:46:00+00:00,2025-08-10T22:06:00Z,126,A319-100,Mainline,105,67,43,11.0,1.558139534883721,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,74.0,0.0,0.0,0.0,Low,Low SSR,2025-08-10,29.16186352027696,0.36586625486386387,289,Medium,6.484174087953237,0.016140956446126176,341,Medium
UA,907,2025-08-08,ORD,FRA,2025-08-08 18:25:00+00:00,2025-08-09T09:55:00Z,2025-08-08 19:10:00+00:00,2025-08-09T10:33:00Z,318,B787-10,Mainline,125,186,155,45.0,1.2,1,6.0,0.0,5.0,5.0,0.0,5.0,5.0,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,1.2,318.0,0.0,172.0,0.018867924528301886,53.0,0.0,Medium,Very High SSR,2025-08-08,32.43736589878456,0.7110435456726665,15,Difficult,66.51459729743203,0.10546242838264046,30,Difficult
UA,2333,2025-08-10,ORD,BWI,2025-08-10 10:49:00+00:00,2025-08-10T13:51:00Z,2025-08-10 10:48:00+00:00,2025-08-10T13:48:00Z,179,B737-900,Mainline,65,67,56,-1.0,1.1964285714285714,0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,114.0,7.0,67.0,0.00558659217877095,114.0,0.06140350877192982,Low,Very High SSR,2025-08-10,41.26119018300184,0.5864549193167028,30,Difficult,8.469661041997334,0.0190877817160289,309,Medium
UA,1421,2025-08-03,ORD,FLL,2025-08-03 07:00:00+00:00,2025-08-03T11:13:00Z,2025-08-03 06:56:00+00:00,2025-08-03T10:54:00Z,200,A321-2NX,Mainline,635,666,62,-4.0,10.741935483870968,0,6.0,0.0,3.0,3.0,0.0,3.0,2.0,0.5,0.0,0.5,0.5,3.0,124.0,3.0,13.0,0.03,20.666666666666668,0.024193548387096774,High,Medium SSR,2025-08-03,9.56040517421731,0.23069236828523784,457,Easy,-3.153451439794244,0.0021740415394027887,544,Easy
UA,972,2025-08-03,ORD,BRU,2025-08-03 17:50:00+00:00,2025-08-04T08:50:00Z,2025-08-03 18:20:00+00:00,2025-08-04T09:12:00Z,318,B787-10,Mainline,410,429,155,30.0,2.767741935483871,0,13.0,0.0,9.0,9.0,0.0,9.0,8.0,0.6923076923076923,0.0,0.6923076923076923,0.6923076923076923,1.625,435.0,69.0,307.0,0.040880503144654086,33.46153846153846,0.15862068965517243,High,High SSR,2025-08-03,44.4876548861576,0.9448172050424857,5,Difficult,36.24377896157157,0.15813693245799046,49,Difficult
UA,1198,2025-08-12,ORD,CUN,2025-08-12 09:21:00+00:00,2025-08-12T13:14:00Z,2025-08-12 09:20:00+00:00,2025-08-12T13:27:00Z,179,B737-900,Mainline,76,81,70,-1.0,1.1571428571428573,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,13.0,0.0,0.0,0.0,Low,Low SSR,2025-08-12,9.683180671588092,0.10262572906633692,457,Easy,6.0063262238225255,0.01579649376093577,303,Medium
YX,3498,2025-08-02,ORD,CVG,2025-08-02 07:10:00+00:00,2025-08-02T09:35:00Z,2025-08-02 07:05:00+00:00,2025-08-02T09:32:00Z,76,ERJ-175,Express,45,40,34,-5.0,1.1764705882352942,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,5.0,45.0,0.0,0.0,0.10204081632653061,Low,Low SSR,2025-08-02,15.537766384788839,0.3303897502025852,296,Medium,7.953891863839041,0.021903992080188592,228,Medium
OO,5836,2025-08-02,ORD,TYS,2025-08-02 10:35:00+00:00,2025-08-02T13:21:00Z,2025-08-02 10:33:00+00:00,2025-08-02T13:02:00Z,50,CRJ-550,Express,41,62,29,-2.0,2.1379310344827585,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,3.0,9.0,0.0,0.0,0.16666666666666666,Low,Low SSR,2025-08-02,11.8895586877181,0.2790698557466135,438,Easy,1.9895138158546513,0.010589265270665347,438,Easy
OO,4638,2025-08-04,ORD,COS,2025-08-04 19:40:00+00:00,2025-08-04T21:44:00Z,2025-08-04 20:04:00+00:00,2025-08-04T22:02:00Z,76,ERJ-175,Express,65,49,34,24.0,1.4411764705882353,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,13.0,35.0,0.0,0.0,0.2549019607843137,Low,Low SSR,2025-08-04,15.526414923642339,0.2583829557731041,372,Medium,4.026085982179821,0.019507033178566724,306,Medium
UA,1324,2025-08-10,ORD,SFO,2025-08-10 19:48:00+00:00,2025-08-10T22:38:00Z,2025-08-10 21:00:00+00:00,2025-08-10T23:42:00Z,200,A321-2NX,Mainline,84,82,62,72.0,1.3225806451612903,0,4.0,0.0,2.0,2.0,0.0,2.0,2.0,0.5,0.0,0.5,0.5,2.0,129.0,10.0,40.0,0.02,32.25,0.07751937984496124,Medium,Medium SSR,2025-08-10,24.00014805342284,0.27176052874716067,410,Easy,8.021746760773482,0.018422995115456028,314,Medium
UA,1124,2025-08-10,ORD,IAH,2025-08-10 16:07:00+00:00,2025-08-10T19:05:00Z,2025-08-10 16:54:00+00:00,2025-08-10T19:36:00Z,179,B737-900,Mainline,75,64,56,47.0,1.1428571428571428,0,15.0,0.0,5.0,5.0,1.0,5.0,4.0,0.3333333333333333,0.06666666666666667,0.3333333333333333,0.3333333333333333,3.75,126.0,0.0,50.0,0.08379888268156424,8.4,0.0,Very High,Medium SSR,2025-08-10,23.55198853355117,0.26358991622416156,432,Easy,17.93583405735352,0.03313731137629951,209,Medium
UA,1815,2025-08-03,ORD,MSY,2025-08-03 10:50:00+00:00,2025-08-03T13:20:00Z,2025-08-03 10:51:00+00:00,2025-08-03T13:02:00Z,150,A320-200,Mainline,130,156,46,1.0,3.391304347826087,0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,2.0,91.0,2.0,29.0,0.013333333333333334,45.5,0.02197802197802198,Medium,Medium SSR,2025-08-03,13.888246850949592,0.3191797028563046,329,Medium,3.830854292840411,0.029823003205581282,338,Medium
UA,1967,2025-08-13,ORD,LAX,2025-08-13 18:22:00+00:00,2025-08-13T20:54:00Z,2025-08-13 19:06:00+00:00,2025-08-13T21:13:00Z,200,A321-2NX,Mainline,72,61,62,44.0,0.9838709677419355,0,5.0,0.0,2.0,2.0,1.0,2.0,2.0,0.4,0.2,0.4,0.4,2.5,120.0,2.0,63.0,0.025,24.0,0.016666666666666666,High,Medium SSR,2025-08-13,16.85273857484604,0.40277271563306694,339,Medium,20.10445336298381,0.03614501502079498,139,Difficult
UA,1659,2025-08-10,ORD,CUN,2025-08-10 10:42:00+00:00,2025-08-10T14:28:00Z,2025-08-10 10:43:00+00:00,2025-08-10T14:14:00Z,179,B737-900,Mainline,80,94,70,1.0,1.3428571428571427,0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,117.0,0.0,10.0,0.00558659217877095,117.0,0.0,Low,Very High SSR,2025-08-10,29.801479867700845,0.37752740922174305,272,Medium,6.535893297603817,0.016217717199263987,340,Medium
